621  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerExceptionResolver'
636  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerExceptionResolver'
637  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver'
640  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver'
640  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver'
645  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver'
645  DEBUG [2013-03-11 00:48:16]  No HandlerExceptionResolvers found in servlet 'miyou': using default
645  DEBUG [2013-03-11 00:48:16]  Creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
648  DEBUG [2013-03-11 00:48:16]  Finished creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
648  DEBUG [2013-03-11 00:48:16]  Unable to locate RequestToViewNameTranslator with name 'viewNameTranslator': using default [org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@46c1dc0b]
648  DEBUG [2013-03-11 00:48:16]  Returning cached instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
648  DEBUG [2013-03-11 00:48:16]  Published WebApplicationContext of servlet 'miyou' as ServletContext attribute with name [org.springframework.web.servlet.FrameworkServlet.CONTEXT.miyou]
648  INFO  [2013-03-11 00:48:16]  FrameworkServlet 'miyou': initialization completed in 627 ms
648  DEBUG [2013-03-11 00:48:16]  Servlet 'miyou' configured successfully
33947 DEBUG [2013-03-11 00:48:49]  DispatcherServlet with name 'miyou' processing GET request for [/miyou/user/1667171020]
33948 DEBUG [2013-03-11 00:48:49]  Matching patterns for request [/miyou/user/1667171020] are [/miyou/user/{uid}]
33949 DEBUG [2013-03-11 00:48:49]  URI Template variables for request [/miyou/user/1667171020] are {uid=1667171020}
33951 DEBUG [2013-03-11 00:48:49]  Mapping [/miyou/user/1667171020] to HandlerExecutionChain with handler [com.miyou.controller.RecentMiyouController@6406aade] and 3 interceptors
33953 DEBUG [2013-03-11 00:48:49]  Last-Modified value for [/miyou/user/1667171020] is: -1
33975 DEBUG [2013-03-11 00:48:49]  Converting value '1667171020' of java.lang.String to @org.springframework.web.bind.annotation.PathVariable java.lang.String
33976 DEBUG [2013-03-11 00:48:49]  Converted to '1667171020'
33977 DEBUG [2013-03-11 00:48:49]  Invoking request handler method: public org.springframework.web.servlet.ModelAndView com.miyou.controller.RecentMiyouController.getIntimacyFriends(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
34005 DEBUG [2013-03-11 00:48:49]  Request:
34006 DEBUG [2013-03-11 00:48:49]  GET:https://api.weibo.com/2/friendships/friends/bilateral.json
34022 DEBUG [2013-03-11 00:48:49]  Authorization: OAuth2 2.00K2RpoB0ysgCmeb17074e77T5_slC
34022 DEBUG [2013-03-11 00:48:49]  API-RemoteIP: 10.1.224.90
34390 DEBUG [2013-03-11 00:48:50]  Response:
34390 DEBUG [2013-03-11 00:48:50]  https StatusCode:403
34390 DEBUG [2013-03-11 00:48:50]  Server:nginx/1.2.0
34390 DEBUG [2013-03-11 00:48:50]  Date:Sun, 10 Mar 2013 16:48:50 GMT
34390 DEBUG [2013-03-11 00:48:50]  Content-Type:application/json;charset=UTF-8
34390 DEBUG [2013-03-11 00:48:50]  Content-Length:113
34390 DEBUG [2013-03-11 00:48:50]  Connection:keep-alive
34390 DEBUG [2013-03-11 00:48:50]  Api-Server-IP:10.77.108.50
34390 DEBUG [2013-03-11 00:48:50]  Vary:Accept-Encoding
34391 DEBUG [2013-03-11 00:48:50]  X-Varnish:2551902112
34391 DEBUG [2013-03-11 00:48:50]  Age:0
34391 DEBUG [2013-03-11 00:48:50]  Via:1.1 varnish
34393 DEBUG [2013-03-11 00:48:50]  {"error":"User requests out of rate limit!","error_code":10023,"request":"/2/friendships/friends/bilateral.json"}

34401 DEBUG [2013-03-11 00:48:50]  Invoking afterPropertiesSet() on bean with name 'miyou/friends'
34401 DEBUG [2013-03-11 00:48:50]  Rendering view [org.springframework.web.servlet.view.JstlView: name 'miyou/friends'; URL [/WEB-INF/pages/miyou/friends.jsp]] in DispatcherServlet with name 'miyou'
34401 DEBUG [2013-03-11 00:48:50]  Removed model object 'intimacyFriendList' from request in view with name 'miyou/friends'
34402 DEBUG [2013-03-11 00:48:50]  Removed model object 'halfIntimacyFriendList' from request in view with name 'miyou/friends'
34406 DEBUG [2013-03-11 00:48:50]  Forwarding to resource [/WEB-INF/pages/miyou/friends.jsp] in InternalResourceView 'miyou/friends'
34480 DEBUG [2013-03-11 00:48:50]  Successfully completed request
34656 DEBUG [2013-03-11 00:48:50]  DispatcherServlet with name 'miyou' processing GET request for [/favicon.ico]
34656 WARN  [2013-03-11 00:48:50]  No mapping found for HTTP request with URI [/favicon.ico] in DispatcherServlet with name 'miyou'
34658 DEBUG [2013-03-11 00:48:50]  Successfully completed request
39986 DEBUG [2013-03-11 00:48:55]  DispatcherServlet with name 'miyou' processing GET request for [/miyou/user/1667171020]
39986 DEBUG [2013-03-11 00:48:55]  Matching patterns for request [/miyou/user/1667171020] are [/miyou/user/{uid}]
39987 DEBUG [2013-03-11 00:48:55]  URI Template variables for request [/miyou/user/1667171020] are {uid=1667171020}
39987 DEBUG [2013-03-11 00:48:55]  Mapping [/miyou/user/1667171020] to HandlerExecutionChain with handler [com.miyou.controller.RecentMiyouController@6406aade] and 3 interceptors
39987 DEBUG [2013-03-11 00:48:55]  Last-Modified value for [/miyou/user/1667171020] is: -1
39988 DEBUG [2013-03-11 00:48:55]  Converting value '1667171020' of java.lang.String to @org.springframework.web.bind.annotation.PathVariable java.lang.String
39988 DEBUG [2013-03-11 00:48:55]  Converted to '1667171020'
39989 DEBUG [2013-03-11 00:48:55]  Invoking request handler method: public org.springframework.web.servlet.ModelAndView com.miyou.controller.RecentMiyouController.getIntimacyFriends(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
39989 DEBUG [2013-03-11 00:48:55]  Request:
39989 DEBUG [2013-03-11 00:48:55]  GET:https://api.weibo.com/2/friendships/friends/bilateral.json
39989 DEBUG [2013-03-11 00:48:55]  Authorization: OAuth2 2.00K2RpoB0ysgCmeb17074e77T5_slC
39990 DEBUG [2013-03-11 00:48:55]  API-RemoteIP: 10.1.224.90
40018 DEBUG [2013-03-11 00:48:55]  Response:
40018 DEBUG [2013-03-11 00:48:55]  https StatusCode:403
40018 DEBUG [2013-03-11 00:48:55]  Server:nginx/1.2.0
40018 DEBUG [2013-03-11 00:48:55]  Date:Sun, 10 Mar 2013 16:48:56 GMT
40018 DEBUG [2013-03-11 00:48:55]  Content-Type:application/json;charset=UTF-8
40018 DEBUG [2013-03-11 00:48:55]  Content-Length:113
40018 DEBUG [2013-03-11 00:48:55]  Connection:keep-alive
40019 DEBUG [2013-03-11 00:48:55]  Api-Server-IP:10.77.108.44
40019 DEBUG [2013-03-11 00:48:55]  Vary:Accept-Encoding
40019 DEBUG [2013-03-11 00:48:55]  X-Varnish:3328627527
40019 DEBUG [2013-03-11 00:48:55]  Age:0
40019 DEBUG [2013-03-11 00:48:55]  Via:1.1 varnish
40019 DEBUG [2013-03-11 00:48:55]  {"error":"User requests out of rate limit!","error_code":10023,"request":"/2/friendships/friends/bilateral.json"}

40021 DEBUG [2013-03-11 00:48:55]  Rendering view [org.springframework.web.servlet.view.JstlView: name 'miyou/friends'; URL [/WEB-INF/pages/miyou/friends.jsp]] in DispatcherServlet with name 'miyou'
40021 DEBUG [2013-03-11 00:48:55]  Removed model object 'intimacyFriendList' from request in view with name 'miyou/friends'
40021 DEBUG [2013-03-11 00:48:55]  Removed model object 'halfIntimacyFriendList' from request in view with name 'miyou/friends'
40021 DEBUG [2013-03-11 00:48:55]  Forwarding to resource [/WEB-INF/pages/miyou/friends.jsp] in InternalResourceView 'miyou/friends'
40022 DEBUG [2013-03-11 00:48:55]  Successfully completed request
40233 DEBUG [2013-03-11 00:48:56]  DispatcherServlet with name 'miyou' processing GET request for [/favicon.ico]
40233 WARN  [2013-03-11 00:48:56]  No mapping found for HTTP request with URI [/favicon.ico] in DispatcherServlet with name 'miyou'
40234 DEBUG [2013-03-11 00:48:56]  Successfully completed request
45459 INFO  [2013-03-11 00:49:01]  Closing WebApplicationContext for namespace 'miyou-servlet': startup date [Mon Mar 11 00:48:15 CST 2013]; root of context hierarchy
45460 DEBUG [2013-03-11 00:49:01]  Returning cached instance of singleton bean 'lifecycleProcessor'
45460 INFO  [2013-03-11 00:49:01]  Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@2025b64d: defining beans [recentMiyouController,RecentMiyouService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.view.InternalResourceViewResolver#0,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0]; root of factory hierarchy
45460 DEBUG [2013-03-11 00:49:01]  Retrieved dependent beans for bean '(inner bean)#1': [org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0]
45461 DEBUG [2013-03-11 00:49:01]  Retrieved dependent beans for bean '(inner bean)': [org.springframework.web.servlet.handler.MappedInterceptor#0]
